OBJECTID,Name,kV,kV_Sort,Owner,Status,Circuit,Type,Legend,Length_Mile,Length_Feet,TLine_Name,Engineering_ID,Engineering_Name,Structure_Type,Structure_Material,Source,Comments,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID,Shape__Length
6462,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,11364.30478, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,9a054a35-7154-4766-90b0-ef352723af67,4436.36715
6463,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,3,13958.5634, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,45df3638-9e96-4acd-bb6d-7983b0995be8,5452.230521
6464,SMUD 60kV,60,60,SMUD,Operational,Single,UG,SMUD_60kV,1,5303.188198, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,af3b5a13-28c0-4bb3-a00e-50c6ceaa7f31,2070.582477
6465,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,6363.383885, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,f3ca1ea3-bb48-43bc-a40b-07bae628e913,2486.014474
6466,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5677.750672, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,9a7abefc-5260-40fa-a452-2566e3f9d932,2218.517094
6467,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,7265.580296, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,0045172c-2753-458f-8e11-60061a482c80,2838.340967
6468,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,141.7172629, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,b1fcd54b-0222-483e-b3c6-d0a767d419d9,55.32444655
6469,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5753.45157, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,9c012508-562e-4496-9512-69835d2debb0,2246.709235
6470,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,985.2397464, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,c026aee1-702c-4858-bd39-19c3fd033902,384.9163393
6471,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5335.904423, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,31f95fd1-e34d-4db5-9d0a-8e7bae814256,2085.768774
6472,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,3,16913.85937, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,fbf361d5-4ac6-42a9-9373-ca5d0f443048,6608.3964
6473,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,8275.71134, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,edd018a5-2995-4f10-87ea-f46be5f1da72,3229.996229
6474,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5443.03614, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,df7d7e3a-6966-46e3-8b6e-0225322605a4,2126.79912
6475,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,3148.576159, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,50e8e319-7367-48e6-86ec-8652189079f1,1229.676916
6476,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,1528.508596, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,d94bb83d-6bc4-4e07-b2cc-542ccf0e55d0,597.4230949
6477,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,3,16243.89668, , , , , ,BING,Partially underground,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,b5e6123d-93ad-4e62-bba8-a1cd2babb194,6341.113461
6478,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,9835.966642, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,96662224-469b-4237-bda7-4a6a11febc01,3842.799057
6479,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,8252.481608, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,e0bf6b5a-8c08-414a-a0a4-0cd9e8d40e84,3226.834298
6480,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,769.2544909, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,6c68bda2-6d79-4655-8ae0-aa7e4b145e93,300.8751045
6481,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,3,18478.24393, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,8aa6059f-10b8-4a69-8fa2-0ad326f1eba8,7219.59253
6482,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5926.49326, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,45ae61cd-b575-4b1f-9023-53991ae67edf,2315.058011
6483,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,9690.867492, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,4dc93fdc-e9d7-47bc-ae9c-aa6733a0e1b3,3787.538883
6484,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5209.939734, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,a30bb933-9edc-4ad1-8c4e-6729edf0f6d8,2037.110245
6485,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,9813.654936, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,ba9c061c-342d-4203-b8f1-5ffe337bd613,3833.910191
6486,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,2118.544187, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,4c022946-c496-46c0-bafd-6faccd7e94ea,827.6244958
6487,SMUD 60kV,60,60,SMUD,Operational,Double,OH,SMUD_60kV,1,4042.870097, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,40e22cd6-15e0-491c-bfb7-89b879f5b01e,1579.393517
6488,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,6740.303095, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,cc2b50cf-5218-4335-8360-1659d33716f1,2636.292573
6489,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,8751.286628, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,00160253-653b-41be-8915-9363112ee901,3423.057083
6490,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,3,16065.02379, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,9a39d1f7-f61b-4521-b627-49a7318441e6,6278.887652
6491,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,3,13460.34722, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,98dd6385-0d6b-4e80-87ee-f8d653855816,5247.680406
6492,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,304.5753652, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,aaae9bc4-67d7-4cbb-bdfb-e4d0e647da80,118.2975748
6493,SMUD 60kV,60,60,SMUD,Operational,Single,UG,SMUD_60kV,2,8890.856798, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,b83397f1-9c48-4d9d-9a2e-5281bd315a15,3464.116914
6494,SMUD 60kV,60,60,SMUD,Operational,Single,UG,SMUD_60kV,0,1837.926534, , , , , ,BING, ,FTHONG,2010/06/04 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:06+00,e65275d4-3ea5-4e76-8839-e72a0001334a,716.6781464
6495,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,711.1415589, , , , , ,Google & BING & ESRI, ,FTHONG,2010/08/16 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:20+00,3eb5acbd-a6b8-4add-bf38-355dcf131505,277.7155368
6496,SMUD 230kV,230,230,SMUD,Operational,Single,OH,SMUD_230kV,0,96.84804239, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/25 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:53+00,d6c80b8d-f6a9-4762-a45b-900e6377931e,37.73940957
6497,SMUD 230kV,230,230,SMUD,Operational,Single,OH,SMUD_230kV,0,151.7875508, , , , , ,Google & BING & ESRI, ,FTHONG,2010/10/25 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:53+00,a7303417-d054-4778-8a6b-e8d3e560c4e7,59.33390461
6498,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,228.5031295, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,6b2e8942-b57d-4f55-93f4-f427e9860976,89.10473391
6499,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,2398.257841, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,02160fe6-2063-41f2-8a22-9680aaf4ccad,936.0150381
6500,SMUD 115kV,115,115,SMUD,Operational,Single,OH,SMUD_115kV,0,206.8359701, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,5f008bf2-8e2c-4772-9b0b-d8f68a492943,80.58485208
6501,SMUD 230kV,230,230,SMUD,Operational,Single,OH,SMUD_230kV,0,213.6628455, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,863e5468-6d0c-4728-91e0-de3278d8045a,83.23555264
6502,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,8848.978271, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,8fadb782-f687-4641-8af6-c4c089e08ab7,3449.654862
6503,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,1598.30484, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,2f4df0c0-9f29-4170-a522-58875dcfe66f,623.2509242
6504,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,176.5196245, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,60aa656b-e09c-4c53-84a1-75cbeaa086e6,68.85701009
6505,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,1623.774324, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,e4f44138-041a-4479-8dbb-aa66cc3f99ee,633.5250535
6506,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,141.3012866, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,c007f489-ff86-4364-b88a-909d85cb1804,55.00588601
6507,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,3771.792531, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,b94e9632-b866-4ad5-9e7f-ab374a8ddc3c,1470.340579
6508,SMUD 230kV,230,230,SMUD,Operational,Single,OH,SMUD_230kV,0,1809.04729, , , , , ,ESRI & BING, ,FTHONG,2010/11/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:28:54+00,2be3cde3-cee7-4a8c-aafd-d6c56787fd4b,707.8879175
6509,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,2943.558056,Gold Conutry-Tap, ,1,Flat Pole,Wood,BING, ,FTHONG,2012/05/18 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,8e9c6b32-9d56-44ae-a1df-87335fc3be79,1149.323394
6510,SMUD 60kV,60,60,SMUD,Operational,Double,OH,SMUD_60kV,1,6305.890307,Hurley-Scripps, ,1,Suspension Pole,Wood,BING, ,FTHONG,2010/06/01 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,d0d6578e-d333-4232-a89a-a51e9d19874d,2461.616073
6511,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,8986.558748,Stockton Wyndham Tap-Power Inn-Geneva Pointe, ,1,Post-T,Wood,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,9ba7b101-c058-42d8-99b8-44a6617470ff,3501.33169
6512,SMUD 60kV,60,60,SMUD,Operational,Double,OH,SMUD_60kV,1,5928.291626,East Drainage Canal-Natomas, ,1,Suspension Pole,Steel,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,aa3032a6-03b7-4f8f-a6fc-2c614d088971,2313.957866
6513,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5810.157525,Bruceville-Franklin Tap, ,1,Post-T,Wood,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,8e7dc6a1-b6bc-42b7-9202-85ccc13b223f,2262.418095
6514,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5163.648449,Season-Bruceville Tap-Bruceville, ,1, ,Wood,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,af80d642-eb0c-420d-b70e-d7cd28ef2883,2011.177664
6515,SMUD 230kV,230,230,SMUD,Operational,Double,OH,SMUD_230kV,9,45321.30896,Lake-Canyonlands, ,1,Lattice Tpower,Steel,Digital Globe, ,"FTHONG, TROSE; MTUCK",2009/02/06 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,681a331c-d4e6-46f0-94d1-bb6f412a1f88,17694.98697
6516,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,1076.979453,Country Club 2-Kings, ,1,Flat Pole,Wood,BING, ,FTHONG,2010/05/26 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,fbb22cc2-961e-484e-b5ac-c065577db869,420.7312658
6517,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5524.923365,Sheldon-Bond-Elk Grove Florin Tap, ,1,Flat Pole,Wood,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,47910dc8-cfb2-4a0c-a266-85ff140ba7e4,2152.547559
6518,SMUD 60kV,60,60,SMUD,Operational,Double,OH,SMUD_60kV,1,5677.996108,Del Paso-East Drainage Canal, ,1,Suspension Pole,Steel,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,172c97ba-d871-40b2-a2fc-6effe2084d91,2217.545496
6519,SMUD 60kV,60,60,SMUD,Operational,Double,OH,SMUD_60kV,2,9604.50794,Arena-Del Paso Tap, ,1,Suspension Pole,Steel,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,031a6018-9b27-40be-98c8-f0c9dda97328,3750.445732
6520,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,3,17593.00449,Arena-Dist. 1000, ,1,Flat Pole,Wood,BING, ,FTHONG,2010/05/25 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,77d771b1-fd00-4bf9-90f4-f6f1fe993fe8,6870.950529
6521,SMUD 60kV,60,60,SMUD,Operational,Double,OH,SMUD_60kV,2,10350.2934,Elkhorn-Elverta Tap, ,1,Suspension Pole,Wood,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,cc37b9cb-ab15-464d-91ef-ed7f19c8d67b,4042.577328
6522,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,10770.98171,Franklin-Elk Grove Tap-Franklin, ,1, , ,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,d17d21fc-11ba-4e4f-8395-f40ea1ebe8f8,4194.386112
6523,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,7648.929216,Meadowview0Mack Tap-Franklin-Ehrhardt, ,1,Flat Pole,Wood,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,769f2cc1-7ca2-4884-84c7-371a55954fce,2981.747023
6524,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,7667.553855,Maritime-Franklin-Laguna Tap, ,1,Triangular Pole,Wood,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,d29ff48b-689d-4219-b183-77caa3c9c8b0,2983.177614
6525,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,10861.86107,Requa Fawn-Stockton Wyndham, ,1,Flat Pole,Wood,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,21ad53eb-f8b8-4f6a-ac16-9c819526ca64,4234.281
6526,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,4737.052965, , , ,Post-T,Wood,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,85048eaf-69f8-4340-9428-0a129aa52b9f,1845.858367
6527,SMUD 60kV,60,60,SMUD,Operational,Double,OH,SMUD_60kV,1,3589.932235,Greenback-Fairoaks Tap-Macy Plaza, ,1,Suspension Pole,Wood,BING, ,FTHONG,2010/06/03 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,a20a35b2-6eba-46e9-8265-df136cceb67b,1403.232937
6528,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,7308.562291,Nimbus Tap-White Rock-Nike, ,1,Post-T,Wood,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,ca38f0d8-c7e8-465f-b595-c16c75af0dd6,2854.226706
6529,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,633.7292705,Q-19Th-Sta. B Tap, ,1,Flat Pole,Wood,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,0f1449e8-2614-403f-bc2e-8b214289f01b,247.1724619
6530,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5913.024172,Apple Inc-Franklin-Laguna Tap, ,1,Flat Pole,Wood,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,8ca096cb-4064-44e1-9d98-bdb9054f4714,2301.054104
6531,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,6771.853673,Stockton-Sheldon-Elk Grove, , ,Post-T,Wood,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,27303d88-e2d8-4f72-8666-01395ea83494,2635.451218
6532,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,9527.475208,Promanade-Elk Grove, ,1,Post-T,Wood,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,2a1f3f33-1610-4673-ba20-25cb7ecfe60b,3711.089209
6533,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,0,896.5421918,Hurley-American River Parkway, ,1,Post-T,Wood,BING, ,FTHONG,2012/05/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,509726df-6934-4e63-8fc4-52377540e0fa,349.9331532
6534,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,7683.407659,Air Product 2 Tap-88Th Fruitridge, ,1,Post-T,Wood,BING, ,FTHONG,2010/05/27 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,ede057f8-0ec5-45b4-9c80-17399761d108,2995.690909
6535,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,4616.706817,Midway-Siena-Army Depot Tap, ,1,Post-T,Wood,BING, ,FTHONG,2012/05/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,ac5ee043-9cd3-4137-90cc-32069473ea9b,1800.226861
6536,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,3,17459.15682, , , , , ,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,7f2e558b-6a55-4791-a26c-ca9768ca48dd,6794.210757
6537,SMUD 115kV,115,115,SMUD,Operational,Double,OH,SMUD_115kV,1,5511.140154,Lake-Cavitt, ,1,Suspension Pole,Steel,Google Earth, ,FTHONG,2012/05/22 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,55d80b04-ac72-4a0a-ad31-46056bb014b8,2152.638194
6538,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,6254.960276,Leidesdorff-Coloma-Cimmaron-E Natomas, ,1,Post-T,Wood,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,b3442928-5c12-455c-8a74-ddda82f226d1,2443.043483
6539,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5267.032346, , , , , ,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,ec28cc2f-4e4f-4ee5-92dc-a8882322782d,2051.420424
6540,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,2,8049.592598,Delano-Rio Linda Tap, ,1, , ,BING, ,FTHONG,2010/05/25 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,84a18015-8ee7-48be-9f13-6112362043a4,3147.884112
6541,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,5880.584416, , , , , ,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,6758c32e-e301-4ca1-a780-ee3cf228582a,2290.689093
6542,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,3030.557138,Pak-N-Save 1-Arden, ,1,Flat Pole,Wood,BING, ,FTHONG,2010/05/27 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,514480ce-add0-43ab-a177-366654ff3221,1182.429675
6543,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,3,14701.25023, , , , , ,BING, ,FTHONG,2010/06/02 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:07+00,625e1a50-ba53-4457-a914-f24f4f6a8776,5735.984342
6544,SMUD 230kV,230,230,SMUD,Operational,Single,OH,SMUD_230kV,1,2932.412877,,,,,,SMUD,,FTHONG,2012/08/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:08+00,2a1d3f32-3e0d-4f4b-a813-86ec8ef3ee49,1140.746724
6545,SMUD 230kV,230,230,SMUD,Operational,Double,OH,SMUD_230kV,1,2780.882946,,,,,,SMUD,,FTHONG,2012/08/21 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:08+00,44808fe9-8fa3-4f89-b2ec-11df53e52f1c,1081.817173
6546,SMUD 60kV,60,60,SMUD,Operational,Single,OH,SMUD_60kV,1,4372.546852,,,1,,,BING,,FTHONG,2013/07/30 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:10+00,85855366-860e-4656-8fba-077a2b2dd754,1706.220172
6547,SVEC 69kV,69,69,SVEC,Operational,Single,OH,Other_33_92kV,13,66756.19485, , , , , ,SVEC, ,FTHONG,2010/02/17 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:57+00,0bcb8e8a-f2ee-4be4-9995-cf1a514a7d0c,27130.2222
6548,SVEC 69kV,69,69,SVEC,Operational,Single,OH,Other_33_92kV,13,68917.799,Lake City-Steamboat, ,1,Flat Pole,Wood,SVEC, ,FTHONG,2010/02/17 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:57+00,4525f364-904e-4a44-b158-6dcb027612f8,28134.01696
6549,SVEC 69kV,69,69,SVEC,Operational,Single,OH,Other_33_92kV,21,111138.8668,Canby 2-Adin, ,1,Post-T,Wood,Google Street View, ,FTHONG,2010/02/23 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:27:57+00,739349dd-a304-4227-aa1c-09026fa57fab,45174.45011
6550,SVEC 69kV,69,69,SVEC,Operational,Single,OH,Other_33_92kV,20,105486.4102,N.N.-Madeline, ,1,Flat Pole,Wood,SUVE, ,FTHONG,2011/10/05 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:05+00,d35b1b69-829d-4ec0-b4d7-b85de94c7660,42769.18177
6551,SVEC 69kV,69,69,SVEC,Operational,Single,OH,Other_33_92kV,18,93145.93847,Ft. Bidwell-Lake City, ,1,Flat Pole,Wood,SVEC, ,FTHONG,2012/01/12 00:00:00+00,SVC_AGIS_SQLADM,2016/04/25 15:29:06+00,368f38f7-543d-4288-9ef8-8396ff7580f7,38153.99342
